Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.7575147477,45.415261984,44.9421863384,54.8767748974,34.5345221337,42.57680811,52.5113966691,59.6075313541,64.8113634564,61.0267582911,72.3805737871,64.8113634564,67.6498173304,56.7690774801,42.57680811,64.8113634564,62.9190608737,55.3498505431,52.5113966691,54.4036992517,47.3075645667,29.2905460195,27.9340061471,33.2977779345,31.7083143101,31.1137016849,34.7006356073,41.5181386054,48.6901193893,48.9487170133,57.6489645453,81.1086109652,83.2869437405,81.4072896868,95.5794645537,100,89.2065502701,71.2289769074,55.2533673801,50.8179065392,50.0089703185,67.1377124709,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,209.2987269047,180.9991807317,188.6636411535,149.162191287,101.40670712,91.9735250623,98.458837727,90.7943773051,101.40670712,109.6607414205,132.6541226861,107.3024459061,136.7811398363,132.6541226861,155.6475039517,158.0057994661,147.3934696512,124.9896622642,162.7223904949,65.4427005251,58.9573878605,57.7848177963,56.3105243146,58.9471310732,66.2556661278,76.8014196684,91.1604239756,100.6477935916,127.8981665758,98.4937823604,122.1325791124,136.8446224395,129.6737698359,127.2979247706,123.2376301678,100,92.7293134365,111.1411343682,121.3646428633,111.7536327659,109.8630321185,155.7637836032,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.7873700069,34.8891320723,33.0528619633,28.6458137015,29.0130677233,27.9113056579,17.6281930471,22.7697493525,18.7299551125,22.4024953307,27.1767976142,26.8095435924,26.4422895706,17.6281930471,22.0352413088,23.5042573961,28.2785596797,25.707781527,17.9954470689,24.6060194615,36.7254021814,32.8381511265,32.7518538756,37.9634717523,48.377069717,67.1103041141,80.9596158234,89.7104529518,120.2373252266,90.1686117825,112.3926223563,146.0223847122,147.6219891681,138.2435604192,130.7794299276,100,89.3892409424,104.1932370468,128.5962446917,117.6201642131,87.8356474291,137.6425192445,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.4775308234,68.4775308234,66.0024393479,64.3523783642,67.6525003316,69.3025613152,81.678018693,71.7776527908,74.2527442663,72.6026832826,66.8274698397,70.9526222989,74.2527442663,77.5528662337,81.678018693,83.9226643016,86.1534542656,88.3193401534,104.9519863027,77.083447224,82.5030491848,81.8592553687,79.8573863512,80.6318558064,81.4662706488,83.9998209057,86.7656404211,88.5592797287,95.5692368584,94.0495288773,95.6339285718,100.4169251989,100.2899597715,98.9946034046,99.6835150857,100,98.4897850673,96.9019169447,101.4057869457,101.592124455,101.7184406659,104.8460402596,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.7602686063,40.0846608217,35.9379717712,34.9012995086,38.7024311382,41.8124479261,46.6502518184,44.2313498722,41.8124479261,35.9379717712,35.5924143503,35.5924143503,40.4302182426,33.1735124042,35.2468569294,42.158005347,44.2313498722,39.7391034008,41.1213330843,40.4302182426,34.5557420877,36.4770071721,46.9561886275,48.1398262193,51.33571102,58.4394212412,65.0536691761,73.6938732048,94.1731457353,87.66784117,104.4952690622,119.5375632482,106.9218963937,100.2209078098,108.0701497695,100,95.5974802083,88.8907245821,97.3360798735,96.8532137601,96.9974347759,119.1592096982,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.7290396761,71.8555997734,70.387825228,74.5949810473,84.6443368355,90.0429784792,97.2238175212,112.1375805232,128.7865226823,112.5453514101,113.2054333165,129.7903502499,123.0615268426,123.0549852119,121.7802671921,100,97.7169522868,104.2742746405,111.8093687127,107.3464790223,104.9607874609,124.3032340564,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.7131757343,43.4497335953,38.0843433859,47.5216459136,56.5756177076,60.4080679161,77.6538305162,92.504380132,98.2593501419,101.0727629218,119.1570330091,128.7061255253,119.1601790074,111.9819394929,112.3053602999,100,104.9840168586,107.1018246926,112.42824887,113.3582229096,110.4706190074,126.3134878611,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,154.3658690011,158.6548610209,154.5359402863,149.0000100168,100,84.4227276906,98.6581466266,116.4941280082,110.1895030363,86.5711186215999,123.2938058933,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.3545158904,71.7546959913,75.9709400995,89.8620297856,102.0487524135,105.4329078458,112.7641437177,125.9745204542,148.9033560666,117.9892595235,122.3754747868,138.331922682,130.1528722636,129.7878694168,127.4663345454,100,93.8882004401,102.9439243653,117.2326883628,109.7263980475,98.50245478,114.4360803967,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.3930932764,57.5335181697,61.9610590814,74.1232276351,84.649107503,87.8233681969,91.5244611197,102.5405251497,115.7626054442,106.0965942666,106.0587134469,118.4176334426,112.4308957414,115.1444755607,116.1811523885,100,99.445526189,105.5300935006,114.2063818678,111.7877818565,115.1280704715,128.5821723097,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.9796254455,64.7467214551,67.4346983399,79.0434642729,89.4419221258,93.1356840416,96.9867184235,104.3026120024,116.6365681141,105.281995946,106.0399092478,118.7422497322,114.7292423636,119.234726539,117.7483678216,100,98.8969993354,104.0454762721,110.6650936596,111.114168607,112.3583752371,121.8424330074,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.3680814388,54.9159930446,54.06027119,59.2350259822,64.1220902228,69.5196438759,76.1759009024,83.2012865649,99.2984995083,92.1797093983,99.2645697,116.4549406276,114.7028848094,112.7465819538,112.5036732331,100,95.9198396594,99.1291828691,105.3143970919,103.6464744683,103.4379251371,127.4574558115,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.464868534,69.7280463872,67.8458731602,64.4425033277,75.1347724399,78.7596015349,84.7943507945,89.5197637769,103.2592831298,104.5445446439,106.7931542482,117.4736125484,115.6624371525,110.4324759902,107.1570487941,100,102.6324016558,101.9555210353,104.7583957379,108.2675706452,111.5192943475,114.5094571139,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.374949378,89.0102745178,76.3894146981,79.710693598,75.7251589181,74.3966473581,75.7251589181,69.0826011183,82.3677167179,85.6889956178,64.4328106584,63.7685548784,57.7902528585,61.1115317585,66.4255779983,58.2844393109,59.7971256899,60.7197055342,63.5990263214,63.501595821,66.4255779983,68.8245801937,69.9674424927,63.9716480076,63.1705444904,75.7382444913,83.520652788,95.792553539,100.4400018994,94.0027868838,98.0103667517,109.8432084479,111.2812104174,106.8142818683,104.6051981723,100,99.0559231514,99.0253052776,100.5207623164,100.8675224992,107.1017284604,111.6048496499,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101.5886311202,98.4914167567,96.013645266,91.6775451572,89.1997736665,83.6247878123,56.3693014142,61.3248443957,50.7943155601,56.9887442869,59.4665157777,54.5109727962,50.1748726874,48.3165440693,53.2720870508,52.8402019653,56.5894637133,56.7382154611,49.1849263208,52.3261047687,61.9442872684,56.8978839913,58.2065783963,63.196959706,67.7652986111,79.8456365953,90.9587634699,101.233296822,128.3948346735,98.7032556887,121.2194702749,145.9828315139,147.3827852286,148.5244767945,139.646647312,100,93.8213140421,104.4825697919,118.8214849464,115.1328203957,97.7786623725,125.312538105,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.1381517175,56.698283718,56.2297028608,52.4810560034,47.3266665745,45.920924003,37.4864685739,31.8634982878,33.7378217165,34.2064025737,38.8922111454,44.5151814315,46.8580857173,46.8580857173,44.9837622886,46.8580857173,46.8580857173,49.2009900032,46.3895048602,43.5780197171,46.8580857173,44.0675935121,43.2325907279,48.6352982937,57.7293276688,72.4514434832,80.6546633967,86.5233589837,110.2812174004,91.5803921176,101.9918139871,124.2127486532,123.0527341942,120.7397113564,118.0650165395,100,96.7195433439,103.6465652525,113.774443644,109.3119121638,108.1567591374,158.0262288407,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.3799266122,49.499676788,48.1053196954,39.0419985934,41.1335342323,39.7391771397,66.9291404458,48.1053196954,48.1053196954,49.499676788,44.6194269639,41.1335342323,42.5278913249,44.6194269639,57.8658193437,75.9924615478,73.9009259089,75.2952830015,75.9924615478,70.4150331773,69.717854631,66.3514401059,65.9315604292,67.1616910846,68.7065778029,71.3266761845,74.6077032791,77.1754635958,85.0927246769,83.9514978463,87.2325249409,96.5049928442,99.7860200085,100.3566333889,99.7860200085,100,98.3594864527,100.2139800613,103.3951497846,102.7603423649,103.1455063915,110.8131241491,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.5962401588,34.425827306,40.7813646548,46.6072738912,38.1332240928,46.0776457788,42.370248992,48.1961582284,35.4850835308,23.3036369456,26.48140562,32.8369429688,36.5443397556,27.5406618448,41.8406208796,52.96281124,46.763707451,47.7897480116,54.6250910173,70.6567567661,98.0246260622,117.5697789818,128.0841738934,175.8702146459,114.5520061935,139.0995935567,181.712083431,185.5174840337,180.7766977943,170.5885705363,100,81.5067255856,101.3757068505,127.744887769,109.9909128156,78.4387624833,170.5082314068,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.2136516081,57.764474138,62.2078952256,66.0958886771,63.8741781334,61.6524675896,56.0981912302,54.9873359583,55.5427635942,57.0022541281,50.5709047603,53.8436837398,57.1950806074,63.4515996234,71.1135492903,84.1541173833,91.6311471388,91.4653619316,105.0280643282,125.6928415578,119.8281573546,116.2885048994,115.3153272525,100,100.1070856706,106.2941966163,110.6417593919,108.3618500851,111.9578490077,132.6492095594,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.4853950955,66.2052563327,67.5183911508,79.2114483029,86.983868853,89.3567475988,93.7408923158,109.6957123937,123.3512418906,108.7338345553,111.6895322043,127.3763121124,120.4264966995,123.0056648521,122.0101724436,100,99.4787744985,104.9787346199,114.4371198215,108.7519442794,108.3986933348,127.1686929592,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.681981636,56.9138992538,53.5660228271,54.1240022316,46.3122905693,32.362805458,36.8266406936,48.5442081871,41.8484553337,41.8484553337,47.9862287826,47.9862287826,52.4500640182,53.5660228271,55.7979404449,64.1676315116,60.2617756805,62.4936932983,57.4718786582,56.3559198493,55.7979404449,55.9761458426,57.6061358683,59.9877669488,69.1300602921,71.8550105204,81.4997468526,84.3561137293,97.067748817,107.2107290641,112.6874823911,126.9049534044,118.9065474689,114.613483225,113.5570425169,100,105.7807302955,105.9528165005,107.1501693274,99.5505295112,102.2944203504,123.9900502474,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.0477659725,47.6406010766,51.3771188081,73.3291604806,57.9160248382,61.6525425697,68.6585133163,56.0477659725,46.7064716437,41.6810153486,42.7144130022,47.1934768942,54.0168644767,63.1171914308,67.8546772375,77.9603476357,91.3878998574,85.6977893688,99.0075105506,123.7835786492,116.1728438671,108.4271015533,115.4326059824,100,101.2901723991,100.9307687154,95.7407262032,93.809148775,101.447059017,127.029323506,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.377072999,60.8853797328,62.799568911,63.9155406007,65.6161213614,69.1408707135,79.5401694996,82.7703705239,88.9597177311,86.2774197716,96.2451517452,102.0874509473,101.7347081318,102.7020093906,105.2646207074,100,101.790425318,105.0970568176,110.8876832757,109.7167522838,104.4116108011,117.5786325865,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.5595312248,77.9850401516,70.0075530285,67.8643395775,63.0720908487,53.300508606,72.8767194068,90.7291917593,75.4052955351,72.7429351302,..,..,..,..,..,..,..,..,..,..,53.300508606,52.7162149509,50.8772262413,52.8200911769,55.1634345634,64.4140573152,76.6976561776,78.8762200716,89.7551774122,89.8289779893,100.520137224,122.9367487048,122.2901468032,117.0440173802,115.3271504335,100,98.9082008032,102.8550052326,108.0980638001,107.867836304,107.1109385939,120.089845416,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.0279174907,66.6595132029,70.1482137582,80.2022429506,88.2039072425,94.3633851342,100.1953637442,116.1320812126,123.8063113488,109.2820976624,113.4550528623,128.002878702,120.5605124012,122.8552323695,121.4607798939,100,96.5371019731,104.3673497577,114.1867050345,107.858794315,104.883478969,122.7108861341,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.6396515405,62.0000856961,65.7575840437,77.4867100254,86.4974183246,89.065257739,94.0396472951,106.0364388346,117.9766675203,109.1579130463,107.6273658408,118.9320201121,113.6000880603,117.1305795904,116.8508607231,100,98.82242341,104.2992965371,112.1544715155,109.2873566334,111.9275192257,123.8737253629,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.7658749051,78.75975964,77.173471615,78.4324951236,80.53848015,82.5706498199,85.7686883656,89.8777141438,93.1931581663,90.4863853603,92.8802270672,102.6558498727,102.7917732367,100.9544605916,103.880364215,100,99.354190191,97.4537044884,96.7898947121,96.1951076236,94.1541617931,103.0003606008,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,119.4690317774,113.6882721752,105.4988627389,94.4190735015,77.5585246619,82.3758243304,52.0268364192,65.033545524,63.1066256566,62.6248956897,79.9671744961,72.7412249935,71.2960350929,52.508566386,60.6979758224,68.8873852587,80.9306344298,71.7777650598,50.5816465186,50.0999165518,48.1729966844,42.9307036872,43.5297858969,50.0157551953,62.9588723315,85.4263584383,101.9153349361,114.175339132,154.7975875432,104.7661626836,132.6397609757,174.5587606532,174.6286868892,169.8767394788,161.5462413551,100,92.144073095,110.2512225101,131.3197188843,119.6604582595,96.9530027053,140.3496462385,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.9644642923,40.4352361801,33.0316013866,31.8925806491,26.7669873305,36.448663599,38.7267050739,47.8388709737,55.2425057672,55.8120161359,60.3680990858,58.0900576109,62.076630192,63.2156509295,62.6461405608,65.4936924044,65.4936924044,65.4936924044,63.2156509295,61.5071198233,56.9510368734,55.0743085739,58.2282925277,59.8147827444,64.8783448228,67.5800719419,73.0278073199,83.0991276615,105.16448951,93.9878169727,104.1572492574,115.1235279779,112.9724152151,114.2400016654,116.5340303785,100,97.1117216725,104.0902215889,108.9849075549,104.3489302735,103.5565370672,118.3044713622,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.8815634775,45.5391349983,45.9985364635,50.2568085785,58.8931374254,63.7591547832,74.9445223737,82.8908214592,104.24363202,98.4391312733,108.4750355937,121.4310227919,117.6834884761,113.7642730311,112.3669171182,100,98.2511595977,107.8844475825,113.3828469747,110.9459360854,111.97229934,134.5105582869,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.3083072854,61.8743214637,65.355308066,77.2597626558,85.0155835351,87.2831505712,91.2527700848,102.0996156792,112.0970199089,105.7110350151,103.8276304084,114.2162467539,109.2351387916,113.4091529811,115.4129619739,100,100.1437049514,105.2753282255,112.6528236554,110.4835069752,113.7041385148,125.4780611886,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.5995894423,9.8088483068,5.6589509462,17.3541162351,24.8993841634,27.9174913347,49.044241534,46.7806611555,42.2535003985,34.7082324702,36.9718128487,38.103603038,36.5945494523,34.3309690738,36.9718128487,42.2535003985,43.0080271914,43.0080271914,44.517080777,38.8581298308,37.7263396415,39.2791266187,49.3607672213,50.9031852649,51.1358569566,55.1128977747,61.239267053,71.5248855988,93.2608731375,95.8698603008,111.2563871339,127.8012889647,123.9980150633,114.9255883017,114.7009774838,100,100.0689357936,102.3878374352,115.1957428095,115.0779549523,117.1877592242,146.6584467537,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.8296979867,88.3305225851,86.6293159663,87.7585965892,90.799029498,93.4564918299,104.8315781561,115.5403987642,130.4396784151,103.4987617113,121.9184926354,149.2248710538,153.6844453903,144.1337441845,140.1489590698,100,88.9290495,90.1828353075,96.6395149706,93.5198982981,84.8785326002,98.6447070584,..
